"source_code","source_system","target_code","target_system","target_display"
"718670","https://www.ohdsi.org/omop","N07BA01","http://www.whocc.no/atc","nicotine; chewing gum, inhalant, nasal, sublingual, transdermal"
"35790091","https://www.ohdsi.org/omop","C03BB05","http://www.whocc.no/atc","mefruside and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03AB05","http://www.whocc.no/atc","polythiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","A12BA01","http://www.whocc.no/atc","potassium chloride; oral"
"35790091","https://www.ohdsi.org/omop","B05CX01","http://www.whocc.no/atc","glucose; irrigating solution"
"35790091","https://www.ohdsi.org/omop","C03AB06","http://www.whocc.no/atc","trichlormethiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03AB04","http://www.whocc.no/atc","chlorothiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","A12BA51","http://www.whocc.no/atc","potassium, combinations; systemic"
"35790091","https://www.ohdsi.org/omop","C03AB01","http://www.whocc.no/atc","bendroflumethiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03BB07","http://www.whocc.no/atc","clofenamide and potassium; systemic"
"35790091","https://www.ohdsi.org/omop","C05BB56","http://www.whocc.no/atc","glucose, combinations; parenteral"
"35790091","https://www.ohdsi.org/omop","C03AB02","http://www.whocc.no/atc","hydroflumethiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03BB03","http://www.whocc.no/atc","clopamide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03AB08","http://www.whocc.no/atc","methyclothiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03BB04","http://www.whocc.no/atc","chlortalidone and potassium; oral"
"35790091","https://www.ohdsi.org/omop","V04CA02","http://www.whocc.no/atc","glucose; oral"
"35790091","https://www.ohdsi.org/omop","C03CB01","http://www.whocc.no/atc","furosemide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03AB03","http://www.whocc.no/atc","hydrochlorothiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","V06DC01","http://www.whocc.no/atc","glucose; systemic"
"35790091","https://www.ohdsi.org/omop","B05XA01","http://www.whocc.no/atc","potassium chloride; parenteral"
"35790091","https://www.ohdsi.org/omop","C03AB09","http://www.whocc.no/atc","cyclothiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03AB07","http://www.whocc.no/atc","cyclopenthiazide and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03BB02","http://www.whocc.no/atc","quinethazone and potassium; oral"
"35790091","https://www.ohdsi.org/omop","C03CB02","http://www.whocc.no/atc","bumetanide and potassium; oral"
"19112979","https://www.ohdsi.org/omop","C08CA55","http://www.whocc.no/atc","nifedipine, combinations; systemic"
"19112979","https://www.ohdsi.org/omop","C07FB03","http://www.whocc.no/atc","atenolol and nifedipine; systemic"
"19112979","https://www.ohdsi.org/omop","C08GA01","http://www.whocc.no/atc","nifedipine and diuretics; systemic"
"19112979","https://www.ohdsi.org/omop","C08CA05","http://www.whocc.no/atc","nifedipine; systemic"
"19106002","https://www.ohdsi.org/omop","B02AA02","http://www.whocc.no/atc","tranexamic acid; systemic"
"19122179","https://www.ohdsi.org/omop","J01AA02","http://www.whocc.no/atc","doxycycline; systemic"
"19122179","https://www.ohdsi.org/omop","A01AB22","http://www.whocc.no/atc","doxycycline; local oral"
"1704187","https://www.ohdsi.org/omop","J05AR16","http://www.whocc.no/atc","lamivudine and raltegravir; systemic"
"1704187","https://www.ohdsi.org/omop","J05AR24","http://www.whocc.no/atc","lamivudine, tenofovir disoproxil and doravirine; oral"
"1704187","https://www.ohdsi.org/omop","J05AR01","http://www.whocc.no/atc","zidovudine and lamivudine; oral"
"1704187","https://www.ohdsi.org/omop","J05AR12","http://www.whocc.no/atc","lamivudine and tenofovir disoproxil; oral"
"1704187","https://www.ohdsi.org/omop","J05AR28","http://www.whocc.no/atc","stavudine and lamivudine; oral"
"1704187","https://www.ohdsi.org/omop","J05AR02","http://www.whocc.no/atc","lamivudine and abacavir; oral"
"1704187","https://www.ohdsi.org/omop","J05AR07","http://www.whocc.no/atc","stavudine, lamivudine and nevirapine; systemic"
"1704187","https://www.ohdsi.org/omop","J05AF05","http://www.whocc.no/atc","lamivudine; oral"
"1704187","https://www.ohdsi.org/omop","J05AR04","http://www.whocc.no/atc","zidovudine, lamivudine and abacavir; systemic"
"1704187","https://www.ohdsi.org/omop","J05AR27","http://www.whocc.no/atc","lamivudine, tenofovir disoproxil and dolutegravir; oral"
"1704187","https://www.ohdsi.org/omop","J05AR13","http://www.whocc.no/atc","lamivudine, abacavir and dolutegravir; systemic"
"1704187","https://www.ohdsi.org/omop","J05AR05","http://www.whocc.no/atc","zidovudine, lamivudine and nevirapine; systemic"
"1704187","https://www.ohdsi.org/omop","J05AR11","http://www.whocc.no/atc","lamivudine, tenofovir disoproxil and efavirenz; systemic"
"1704187","https://www.ohdsi.org/omop","J05AR25","http://www.whocc.no/atc","lamivudine and dolutegravir; oral"
"44097247","https://www.ohdsi.org/omop","S01CB03","http://www.whocc.no/atc","hydrocortisone; ophthalmic"
"44097247","https://www.ohdsi.org/omop","D07XA01","http://www.whocc.no/atc","hydrocortisone; topical"
"44097247","https://www.ohdsi.org/omop","S02CA03","http://www.whocc.no/atc","hydrocortisone and antiinfectives; otic"
"44097247","https://www.ohdsi.org/omop","D07AB02","http://www.whocc.no/atc","hydrocortisone butyrate; topical"
"44097247","https://www.ohdsi.org/omop","D07AA02","http://www.whocc.no/atc","hydrocortisone; topical"
"44097247","https://www.ohdsi.org/omop","C05AA01","http://www.whocc.no/atc","hydrocortisone; rectal, topical"
"44097247","https://www.ohdsi.org/omop","H02AB09","http://www.whocc.no/atc","hydrocortisone; systemic"
"44097247","https://www.ohdsi.org/omop","S02BA01","http://www.whocc.no/atc","hydrocortisone; otic"
"44097247","https://www.ohdsi.org/omop","S01BB01","http://www.whocc.no/atc","hydrocortisone and mydriatics; ophthalmic"
"44097247","https://www.ohdsi.org/omop","S01CA03","http://www.whocc.no/atc","hydrocortisone and antiinfectives; ophthalmic"
"44097247","https://www.ohdsi.org/omop","D07AB11","http://www.whocc.no/atc","hydrocortisone buteprate; topical"
"44097247","https://www.ohdsi.org/omop","D07CA01","http://www.whocc.no/atc","hydrocortisone and antibiotics; topical"
"44097247","https://www.ohdsi.org/omop","S03CA04","http://www.whocc.no/atc","hydrocortisone and antiinfectives; ophthalmic, otic"
"44097247","https://www.ohdsi.org/omop","D07BB04","http://www.whocc.no/atc","hydrocortisone butyrate and antiseptics; topical"
"44097247","https://www.ohdsi.org/omop","R01AD60","http://www.whocc.no/atc","hydrocortisone, combinations; nasal"
"44097247","https://www.ohdsi.org/omop","A01AC03","http://www.whocc.no/atc","hydrocortisone; local oral"
"44097247","https://www.ohdsi.org/omop","D07AC16","http://www.whocc.no/atc","hydrocortisone aceponate; topical"
"44097247","https://www.ohdsi.org/omop","S01BA02","http://www.whocc.no/atc","hydrocortisone; ophthalmic"
"44097247","https://www.ohdsi.org/omop","A07EA02","http://www.whocc.no/atc","hydrocortisone; rectal"
"44097247","https://www.ohdsi.org/omop","D07BA04","http://www.whocc.no/atc","hydrocortisone and antiseptics; topical"
"19126405","https://www.ohdsi.org/omop","A02BA02","http://www.whocc.no/atc","ranitidine; systemic"
"19126405","https://www.ohdsi.org/omop","A02BA07","http://www.whocc.no/atc","ranitidine bismuth citrate; oral"
"40223778","https://www.ohdsi.org/omop","N06DA53","http://www.whocc.no/atc","donepezil, memantine and Ginkgo folium; systemic"
"40223778","https://www.ohdsi.org/omop","N06DA52","http://www.whocc.no/atc","donepezil and memantine; systemic"
"40223778","https://www.ohdsi.org/omop","N06DA02","http://www.whocc.no/atc","donepezil; oral"
"35781793","https://www.ohdsi.org/omop","V03AB23","http://www.whocc.no/atc","acetylcysteine; systemic"
"35781793","https://www.ohdsi.org/omop","S01XA08","http://www.whocc.no/atc","acetylcysteine; ophthalmic"
"35781793","https://www.ohdsi.org/omop","R05CB01","http://www.whocc.no/atc","acetylcysteine; inhalant, oral"
"36408230","https://www.ohdsi.org/omop","R03AL05","http://www.whocc.no/atc","formoterol and aclidinium bromide; inhalant"
"36408230","https://www.ohdsi.org/omop","R03AK13","http://www.whocc.no/atc","salbutamol and beclometasone; inhalant"
"36408230","https://www.ohdsi.org/omop","D07AC15","http://www.whocc.no/atc","beclometasone; topical"
"36408230","https://www.ohdsi.org/omop","R03AL10","http://www.whocc.no/atc","formoterol and tiotropium bromide; inhalant"
"36408230","https://www.ohdsi.org/omop","R03CC15","http://www.whocc.no/atc","formoterol; oral"
"36408230","https://www.ohdsi.org/omop","R03AK11","http://www.whocc.no/atc","formoterol and fluticasone; inhalant"
"36408230","https://www.ohdsi.org/omop","D07CC04","http://www.whocc.no/atc","beclometasone and antibiotics; topical"
"36408230","https://www.ohdsi.org/omop","R03AK08","http://www.whocc.no/atc","formoterol and beclometasone; inhalant"
"36408230","https://www.ohdsi.org/omop","R03AC13","http://www.whocc.no/atc","formoterol; inhalant"
"36408230","https://www.ohdsi.org/omop","R03BA01","http://www.whocc.no/atc","beclometasone; inhalant"
"36408230","https://www.ohdsi.org/omop","R03AL11","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and budesonide; inhalant"
"36408230","https://www.ohdsi.org/omop","R03AK07","http://www.whocc.no/atc","formoterol and budesonide; inhalant"
"36408230","https://www.ohdsi.org/omop","A07EA07","http://www.whocc.no/atc","beclometasone; rectal"
"36408230","https://www.ohdsi.org/omop","R03AL07","http://www.whocc.no/atc","formoterol and glycopyrronium bromide; inhalant"
"36408230","https://www.ohdsi.org/omop","R03AL09","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and beclometasone; inhalant"
"36408230","https://www.ohdsi.org/omop","R03AK09","http://www.whocc.no/atc","formoterol and mometasone; inhalant"
"36408230","https://www.ohdsi.org/omop","R01AD01","http://www.whocc.no/atc","beclometasone; nasal"
"40173888","https://www.ohdsi.org/omop","N07AA02","http://www.whocc.no/atc","pyridostigmine; systemic"
"19054940","https://www.ohdsi.org/omop","J01CF05","http://www.whocc.no/atc","flucloxacillin; systemic"
"40709790","https://www.ohdsi.org/omop","C07DA06","http://www.whocc.no/atc","timolol, thiazides and other diuretics; systemic"
"40709790","https://www.ohdsi.org/omop","S01ED01","http://www.whocc.no/atc","timolol; ophthalmic"
"40709790","https://www.ohdsi.org/omop","S01ED51","http://www.whocc.no/atc","timolol, combinations; ophthalmic"
"40709790","https://www.ohdsi.org/omop","C07BA06","http://www.whocc.no/atc","timolol and thiazides; systemic"
"40709790","https://www.ohdsi.org/omop","C07AA06","http://www.whocc.no/atc","timolol; systemic"
"42480234","https://www.ohdsi.org/omop","R03AK12","http://www.whocc.no/atc","salmeterol and budesonide; inhalant"
"42480234","https://www.ohdsi.org/omop","A07EA06","http://www.whocc.no/atc","budesonide; oral, local oral"
"42480234","https://www.ohdsi.org/omop","D07AC09","http://www.whocc.no/atc","budesonide; topical"
"42480234","https://www.ohdsi.org/omop","R03AK15","http://www.whocc.no/atc","salbutamol and budesonide; inhalant"
"42480234","https://www.ohdsi.org/omop","R03BA02","http://www.whocc.no/atc","budesonide; inhalant"
"42480234","https://www.ohdsi.org/omop","R03AL11","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and budesonide; inhalant"
"42480234","https://www.ohdsi.org/omop","R01AD05","http://www.whocc.no/atc","budesonide; nasal"
"42480234","https://www.ohdsi.org/omop","R03AK07","http://www.whocc.no/atc","formoterol and budesonide; inhalant"
"19019112","https://www.ohdsi.org/omop","N05BA06","http://www.whocc.no/atc","lorazepam; systemic, sublingual"
"19019112","https://www.ohdsi.org/omop","N05BA56","http://www.whocc.no/atc","lorazepam, combinations; systemic"
"35781639","https://www.ohdsi.org/omop","C01CA24","http://www.whocc.no/atc","epinephrine; parenteral"
"35781639","https://www.ohdsi.org/omop","R01AA14","http://www.whocc.no/atc","epinephrine; nasal"
"35781639","https://www.ohdsi.org/omop","R03AA01","http://www.whocc.no/atc","epinephrine; inhalant"
"35781639","https://www.ohdsi.org/omop","S01EA01","http://www.whocc.no/atc","epinephrine; ophthalmic"
"35781639","https://www.ohdsi.org/omop","S01EA51","http://www.whocc.no/atc","epinephrine, combinations; ophthalmic"
"35781639","https://www.ohdsi.org/omop","B02BC09","http://www.whocc.no/atc","epinephrine; topical"
"35781639","https://www.ohdsi.org/omop","A01AD01","http://www.whocc.no/atc","epinephrine; local oral"
"35781639","https://www.ohdsi.org/omop","R03AK01","http://www.whocc.no/atc","epinephrine and other drugs for obstructive airway diseases"
"19075422","https://www.ohdsi.org/omop","A02BD06","http://www.whocc.no/atc","esomeprazole, amoxicillin and clarithromycin; systemic"
"19075422","https://www.ohdsi.org/omop","A02BD09","http://www.whocc.no/atc","lansoprazole, clarithromycin and tinidazole; systemic"
"19075422","https://www.ohdsi.org/omop","A02BD14","http://www.whocc.no/atc","vonoprazan, amoxicillin and clarithromycin; systemic"
"19075422","https://www.ohdsi.org/omop","A02BD07","http://www.whocc.no/atc","lansoprazole, amoxicillin and clarithromycin; systemic"
"19075422","https://www.ohdsi.org/omop","A02BD04","http://www.whocc.no/atc","pantoprazole, amoxicillin and clarithromycin; systemic"
"19075422","https://www.ohdsi.org/omop","J01FA09","http://www.whocc.no/atc","clarithromycin; systemic"
"19075422","https://www.ohdsi.org/omop","A02BD11","http://www.whocc.no/atc","pantoprazole, amoxicillin, clarithromycin and metronidazole; oral"
"19075422","https://www.ohdsi.org/omop","A02BD05","http://www.whocc.no/atc","omeprazole, amoxicillin and clarithromycin; systemic"
"19075422","https://www.ohdsi.org/omop","A02BD12","http://www.whocc.no/atc","rabeprazole, amoxicillin and clarithromycin; systemic"
"19018781","https://www.ohdsi.org/omop","S01EC01","http://www.whocc.no/atc","acetazolamide; systemic"
"43644903","https://www.ohdsi.org/omop","A11DA01","http://www.whocc.no/atc","thiamine (vit B1); systemic"
"40745136","https://www.ohdsi.org/omop","J01DD52","http://www.whocc.no/atc","ceftazidime and beta-lactamase inhibitor; parenteral"
"40745136","https://www.ohdsi.org/omop","J01DA11","http://www.whocc.no/atc","[U] ceftazidime"
"40745136","https://www.ohdsi.org/omop","J01DD02","http://www.whocc.no/atc","ceftazidime; parenteral"
"724855","https://www.ohdsi.org/omop","N05BA04","http://www.whocc.no/atc","oxazepam; oral"
"19134558","https://www.ohdsi.org/omop","C08CA55","http://www.whocc.no/atc","nifedipine, combinations; systemic"
"19134558","https://www.ohdsi.org/omop","C07FB03","http://www.whocc.no/atc","atenolol and nifedipine; systemic"
"19134558","https://www.ohdsi.org/omop","C08GA01","http://www.whocc.no/atc","nifedipine and diuretics; systemic"
"19134558","https://www.ohdsi.org/omop","C08CA05","http://www.whocc.no/atc","nifedipine; systemic"
"1742255","https://www.ohdsi.org/omop","J01RA05","http://www.whocc.no/atc","levofloxacin and ornidazole; systemic"
"1742255","https://www.ohdsi.org/omop","J01MA12","http://www.whocc.no/atc","levofloxacin; systemic"
"1742255","https://www.ohdsi.org/omop","S01AE05","http://www.whocc.no/atc","levofloxacin; ophthalmic"
"1742255","https://www.ohdsi.org/omop","A02BD10","http://www.whocc.no/atc","lansoprazole, amoxicillin and levofloxacin; systemic"
"1742255","https://www.ohdsi.org/omop","S01AX19","http://www.whocc.no/atc","[U] levofloxacin"
"19127021","https://www.ohdsi.org/omop","N06DA03","http://www.whocc.no/atc","rivastigmine; oral, transdermal"
"36881132","https://www.ohdsi.org/omop","R03AL05","http://www.whocc.no/atc","formoterol and aclidinium bromide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AL10","http://www.whocc.no/atc","formoterol and tiotropium bromide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03CC15","http://www.whocc.no/atc","formoterol; oral"
"36881132","https://www.ohdsi.org/omop","R03AK12","http://www.whocc.no/atc","salmeterol and budesonide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AL07","http://www.whocc.no/atc","formoterol and glycopyrronium bromide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AK11","http://www.whocc.no/atc","formoterol and fluticasone; inhalant"
"36881132","https://www.ohdsi.org/omop","A07EA06","http://www.whocc.no/atc","budesonide; oral, local oral"
"36881132","https://www.ohdsi.org/omop","D07AC09","http://www.whocc.no/atc","budesonide; topical"
"36881132","https://www.ohdsi.org/omop","R03AL11","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and budesonide; inhalant"
"36881132","https://www.ohdsi.org/omop","R01AD05","http://www.whocc.no/atc","budesonide; nasal"
"36881132","https://www.ohdsi.org/omop","R03AK07","http://www.whocc.no/atc","formoterol and budesonide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AK15","http://www.whocc.no/atc","salbutamol and budesonide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AK08","http://www.whocc.no/atc","formoterol and beclometasone; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AL09","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and beclometasone; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AK09","http://www.whocc.no/atc","formoterol and mometasone; inhalant"
"36881132","https://www.ohdsi.org/omop","R03BA02","http://www.whocc.no/atc","budesonide; inhalant"
"36881132","https://www.ohdsi.org/omop","R03AC13","http://www.whocc.no/atc","formoterol; inhalant"
"1351587","https://www.ohdsi.org/omop","C09DX06","http://www.whocc.no/atc","candesartan, amlodipine and hydrochlorothiazide; oral"
"1351587","https://www.ohdsi.org/omop","C10BX19","http://www.whocc.no/atc","atorvastatin, amlodipine and candesartan; oral"
"1351587","https://www.ohdsi.org/omop","C09DB07","http://www.whocc.no/atc","candesartan and amlodipine; oral"
"1351587","https://www.ohdsi.org/omop","C09CA06","http://www.whocc.no/atc","candesartan; oral"
"1351587","https://www.ohdsi.org/omop","C09DA06","http://www.whocc.no/atc","candesartan and diuretics; oral"
"40162335","https://www.ohdsi.org/omop","M02AA15","http://www.whocc.no/atc","diclofenac; topical"
"40162335","https://www.ohdsi.org/omop","S01CC01","http://www.whocc.no/atc","diclofenac and antiinfectives; ophthalmic"
"40162335","https://www.ohdsi.org/omop","M01AB55","http://www.whocc.no/atc","diclofenac, combinations; oral"
"40162335","https://www.ohdsi.org/omop","M01AB05","http://www.whocc.no/atc","diclofenac; systemic, rectal"
"40162335","https://www.ohdsi.org/omop","D11AX18","http://www.whocc.no/atc","diclofenac; topical"
"40162335","https://www.ohdsi.org/omop","S01BC03","http://www.whocc.no/atc","diclofenac; ophthalmic"
"723042","https://www.ohdsi.org/omop","N05BA01","http://www.whocc.no/atc","diazepam; systemic, rectal"
"36119421","https://www.ohdsi.org/omop","R03BA05","http://www.whocc.no/atc","fluticasone; inhalant"
"36119421","https://www.ohdsi.org/omop","R01AD12","http://www.whocc.no/atc","fluticasone furoate; nasal"
"36119421","https://www.ohdsi.org/omop","R03AK10","http://www.whocc.no/atc","vilanterol and fluticasone furoate; inhalant"
"36119421","https://www.ohdsi.org/omop","D07AC17","http://www.whocc.no/atc","fluticasone; topical"
"36119421","https://www.ohdsi.org/omop","R03AK11","http://www.whocc.no/atc","formoterol and fluticasone; inhalant"
"36119421","https://www.ohdsi.org/omop","R01AD08","http://www.whocc.no/atc","fluticasone; nasal"
"36119421","https://www.ohdsi.org/omop","R03BA09","http://www.whocc.no/atc","fluticasone furoate; inhalant"
"36119421","https://www.ohdsi.org/omop","R01AD58","http://www.whocc.no/atc","fluticasone, combinations; nasal"
"36119421","https://www.ohdsi.org/omop","R03AL08","http://www.whocc.no/atc","vilanterol, umeclidinium bromide and fluticasone furoate; inhalant"
"36119421","https://www.ohdsi.org/omop","R03AK06","http://www.whocc.no/atc","salmeterol and fluticasone; inhalant"
"36060192","https://www.ohdsi.org/omop","B05XA18","http://www.whocc.no/atc","zinc sulfate; parenteral"
"36060192","https://www.ohdsi.org/omop","S01AX03","http://www.whocc.no/atc","zinc compounds; ophthalmic"
"36060192","https://www.ohdsi.org/omop","A12CB01","http://www.whocc.no/atc","zinc sulfate; oral"
"35604702","https://www.ohdsi.org/omop","N06AB05","http://www.whocc.no/atc","paroxetine; oral"
"19134935","https://www.ohdsi.org/omop","N04BC04","http://www.whocc.no/atc","ropinirole; oral"
"42901707","https://www.ohdsi.org/omop","N03AB02","http://www.whocc.no/atc","phenytoin; systemic"
"42901707","https://www.ohdsi.org/omop","N03AB52","http://www.whocc.no/atc","phenytoin, combinations; systemic"
"964015","https://www.ohdsi.org/omop","J05AR19","http://www.whocc.no/atc","emtricitabine, tenofovir alafenamide and rilpivirine; systemic"
"964015","https://www.ohdsi.org/omop","J05AR08","http://www.whocc.no/atc","emtricitabine, tenofovir disoproxil and rilpivirine; systemic"
"964015","https://www.ohdsi.org/omop","J05AR09","http://www.whocc.no/atc","emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat; oral"
"964015","https://www.ohdsi.org/omop","J05AR20","http://www.whocc.no/atc","emtricitabine, tenofovir alafenamide and bictegravir; systemic"
"964015","https://www.ohdsi.org/omop","J05AR03","http://www.whocc.no/atc","tenofovir disoproxil and emtricitabine; oral"
"964015","https://www.ohdsi.org/omop","J05AR18","http://www.whocc.no/atc","emtricitabine, tenofovir alafenamide, elvitegravir and cobicistat; oral"
"964015","https://www.ohdsi.org/omop","J05AF13","http://www.whocc.no/atc","tenofovir alafenamide; oral"
"964015","https://www.ohdsi.org/omop","J05AR22","http://www.whocc.no/atc","emtricitabine, tenofovir alafenamide, darunavir and cobicistat; oral"
"964015","https://www.ohdsi.org/omop","J05AR17","http://www.whocc.no/atc","emtricitabine and tenofovir alafenamide; oral"
"964015","https://www.ohdsi.org/omop","J05AR06","http://www.whocc.no/atc","emtricitabine, tenofovir disoproxil and efavirenz; systemic"
"964015","https://www.ohdsi.org/omop","J05AF09","http://www.whocc.no/atc","emtricitabine; oral"
"35762424","https://www.ohdsi.org/omop","C07DA06","http://www.whocc.no/atc","timolol, thiazides and other diuretics; systemic"
"35762424","https://www.ohdsi.org/omop","S01ED01","http://www.whocc.no/atc","timolol; ophthalmic"
"35762424","https://www.ohdsi.org/omop","S01ED51","http://www.whocc.no/atc","timolol, combinations; ophthalmic"
"35762424","https://www.ohdsi.org/omop","C07BA06","http://www.whocc.no/atc","timolol and thiazides; systemic"
"35762424","https://www.ohdsi.org/omop","C07AA06","http://www.whocc.no/atc","timolol; systemic"
"36059336","https://www.ohdsi.org/omop","M05BB05","http://www.whocc.no/atc","alendronic acid, calcium and colecalciferol, sequential; oral"
"36059336","https://www.ohdsi.org/omop","A11CC05","http://www.whocc.no/atc","colecalciferol; oral"
"36059336","https://www.ohdsi.org/omop","M05BB08","http://www.whocc.no/atc","zoledronic acid, calcium and colecalciferol, sequential; systemic"
"36059336","https://www.ohdsi.org/omop","M05BB03","http://www.whocc.no/atc","alendronic acid and colecalciferol; oral"
"36059336","https://www.ohdsi.org/omop","A11CC55","http://www.whocc.no/atc","colecalciferol, combinations; systemic"
"36059336","https://www.ohdsi.org/omop","M05BB04","http://www.whocc.no/atc","risedronic acid, calcium and colecalciferol, sequential; oral"
"36059336","https://www.ohdsi.org/omop","M05BB09","http://www.whocc.no/atc","ibandronic acid and colecalciferol; systemic"
"36059336","https://www.ohdsi.org/omop","M05BX53","http://www.whocc.no/atc","strontium ranelate and colecalciferol; systemic"
"40755025","https://www.ohdsi.org/omop","R03BA05","http://www.whocc.no/atc","fluticasone; inhalant"
"40755025","https://www.ohdsi.org/omop","R01AD12","http://www.whocc.no/atc","fluticasone furoate; nasal"
"40755025","https://www.ohdsi.org/omop","R03AK12","http://www.whocc.no/atc","salmeterol and budesonide; inhalant"
"40755025","https://www.ohdsi.org/omop","R03AK10","http://www.whocc.no/atc","vilanterol and fluticasone furoate; inhalant"
"40755025","https://www.ohdsi.org/omop","D07AC17","http://www.whocc.no/atc","fluticasone; topical"
"40755025","https://www.ohdsi.org/omop","R03AK11","http://www.whocc.no/atc","formoterol and fluticasone; inhalant"
"40755025","https://www.ohdsi.org/omop","R01AD08","http://www.whocc.no/atc","fluticasone; nasal"
"40755025","https://www.ohdsi.org/omop","R03BA09","http://www.whocc.no/atc","fluticasone furoate; inhalant"
"40755025","https://www.ohdsi.org/omop","R01AD58","http://www.whocc.no/atc","fluticasone, combinations; nasal"
"40755025","https://www.ohdsi.org/omop","R03AL08","http://www.whocc.no/atc","vilanterol, umeclidinium bromide and fluticasone furoate; inhalant"
"40755025","https://www.ohdsi.org/omop","R03AK06","http://www.whocc.no/atc","salmeterol and fluticasone; inhalant"
"40755025","https://www.ohdsi.org/omop","R03AC12","http://www.whocc.no/atc","salmeterol; inhalant"
"19063374","https://www.ohdsi.org/omop","C03CA02","http://www.whocc.no/atc","bumetanide; systemic"
"19063374","https://www.ohdsi.org/omop","C03EB02","http://www.whocc.no/atc","bumetanide and potassium-sparing agents; systemic"
"19063374","https://www.ohdsi.org/omop","C03CB02","http://www.whocc.no/atc","bumetanide and potassium; oral"
"44132613","https://www.ohdsi.org/omop","A10BJ05","http://www.whocc.no/atc","dulaglutide; parenteral"
"44132613","https://www.ohdsi.org/omop","A10BX14","http://www.whocc.no/atc","[U] dulaglutide"
"41023071","https://www.ohdsi.org/omop","J01CF05","http://www.whocc.no/atc","flucloxacillin; systemic"
"41209478","https://www.ohdsi.org/omop","J01CA12","http://www.whocc.no/atc","piperacillin; parenteral"
"41209478","https://www.ohdsi.org/omop","J01CR05","http://www.whocc.no/atc","piperacillin and beta-lactamase inhibitor; parenteral"
"41209478","https://www.ohdsi.org/omop","J01CG02","http://www.whocc.no/atc","tazobactam; systemic"
"36407471","https://www.ohdsi.org/omop","D02AE01","http://www.whocc.no/atc","carbamide; topical"
"36407471","https://www.ohdsi.org/omop","J01EB08","http://www.whocc.no/atc","sulfathiourea; oral"
"36407471","https://www.ohdsi.org/omop","B05BC02","http://www.whocc.no/atc","carbamide; parenteral"
"36407471","https://www.ohdsi.org/omop","D02AE51","http://www.whocc.no/atc","carbamide, combinations; topical"
"36407471","https://www.ohdsi.org/omop","V04CX05","http://www.whocc.no/atc","13C-urea; oral"
"920301","https://www.ohdsi.org/omop","J01XE01","http://www.whocc.no/atc","nitrofurantoin; oral"
"920301","https://www.ohdsi.org/omop","J01XE51","http://www.whocc.no/atc","nitrofurantoin, combinations; oral"
"43011939","https://www.ohdsi.org/omop","C01BB02","http://www.whocc.no/atc","mexiletine; systemic"
"40709655","https://www.ohdsi.org/omop","G03EA02","http://www.whocc.no/atc","testosterone and estrogen; systemic"
"40709655","https://www.ohdsi.org/omop","G03BA03","http://www.whocc.no/atc","testosterone; systemic, rectal, sublingual, transdermal"
"40709655","https://www.ohdsi.org/omop","G03BB02","http://www.whocc.no/atc","androstanolone; systemic"
"40709655","https://www.ohdsi.org/omop","A14AA01","http://www.whocc.no/atc","androstanolone; systemic"
"36932295","https://www.ohdsi.org/omop","R03AK13","http://www.whocc.no/atc","salbutamol and beclometasone; inhalant"
"36932295","https://www.ohdsi.org/omop","D07AC15","http://www.whocc.no/atc","beclometasone; topical"
"36932295","https://www.ohdsi.org/omop","A07EA07","http://www.whocc.no/atc","beclometasone; rectal"
"36932295","https://www.ohdsi.org/omop","D07CC04","http://www.whocc.no/atc","beclometasone and antibiotics; topical"
"36932295","https://www.ohdsi.org/omop","R03AK08","http://www.whocc.no/atc","formoterol and beclometasone; inhalant"
"36932295","https://www.ohdsi.org/omop","R03BA01","http://www.whocc.no/atc","beclometasone; inhalant"
"36932295","https://www.ohdsi.org/omop","R03AL09","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and beclometasone; inhalant"
"36932295","https://www.ohdsi.org/omop","R01AD01","http://www.whocc.no/atc","beclometasone; nasal"
"19007581","https://www.ohdsi.org/omop","B03AA02","http://www.whocc.no/atc","ferrous fumarate; oral"
